REGION,CYCLONE_ID,LON,LAT,TIME,WIND_KTS,SIZE,PRESSURE_MB
EPAC,200708E,-126.2,13.1,2007-08-01 15:00:00,35.0,17.5,1005.0
EPAC,200708E,-126.7,13.2,2007-08-01 18:00:00,35.0,15.0,1005.0
EPAC,200708E,-127.2,13.3,2007-08-01 21:00:00,33.0,7.5,1006.0
EPAC,200708E,-127.7,13.3,2007-08-02 00:00:00,30.0,0.0,1006.0
EPAC,200709E,-126.4,13.4,2007-08-08 18:00:00,30.0,0.0,1007.0
EPAC,200709E,-127.1,13.3,2007-08-08 21:00:00,33.0,8.8,1004.0
EPAC,200709E,-127.8,13.2,2007-08-09 00:00:00,35.0,17.5,1000.0
EPAC,200709E,-131.1,12.8,2007-08-09 15:00:00,50.0,46.9,996.0
EPAC,200709E,-131.8,12.7,2007-08-09 18:00:00,55.0,48.8,995.0
EPAC,200709E,-132.4,12.6,2007-08-09 21:00:00,55.0,48.8,995.0
EPAC,200709E,-133.1,12.6,2007-08-10 00:00:00,55.0,48.8,994.0
EPAC,200709E,-136.0,12.6,2007-08-10 15:00:00,75.0,51.9,981.0
EPAC,200709E,-136.6,12.6,2007-08-10 18:00:00,80.0,55.0,977.0
EPAC,200709E,-137.7,12.6,2007-08-11 00:00:00,90.0,55.0,970.0
EPAC,200709E,-140.1,12.8,2007-08-11 15:00:00,115.0,67.5,950.0
EPAC,200709E,-140.6,12.9,2007-08-11 18:00:00,115.0,67.5,950.0
EPAC,200709E,-141.1,13.1,2007-08-11 21:00:00,118.0,70.0,950.0
EPAC,200709E,-141.7,13.2,2007-08-12 00:00:00,120.0,72.5,949.0
EPAC,200709E,-142.3,13.3,2007-08-12 03:00:00,120.0,72.5,950.0
EPAC,200709E,-146.4,13.9,2007-08-13 00:00:00,115.0,80.0,958.0
EPAC,200709E,-147.0,14.1,2007-08-13 03:00:00,115.0,80.0,958.0
EPAC,200709E,-150.8,15.4,2007-08-13 21:00:00,113.0,95.0,959.0
EPAC,200709E,-151.4,15.7,2007-08-14 00:00:00,110.0,95.0,960.0
EPAC,200709E,-152.0,15.9,2007-08-14 03:00:00,105.0,93.8,965.0
EPAC,200709E,-154.8,17.1,2007-08-14 21:00:00,88.0,70.0,979.0
EPAC,200709E,-158.5,17.4,2007-08-15 21:00:00,38.0,35.6,1007.0
EPAC,200709E,-159.0,17.4,2007-08-16 00:00:00,35.0,35.0,1007.0
EPAC,200709E,-159.6,17.3,2007-08-16 03:00:00,33.0,17.5,1008.0
EPAC,200710E,-109.5,19.4,2007-08-29 15:00:00,33.0,13.1,1004.0
EPAC,200710E,-110.0,19.5,2007-08-29 18:00:00,35.0,26.3,1003.0
EPAC,200710E,-110.6,19.4,2007-08-29 21:00:00,35.0,26.3,1003.0
EPAC,200710E,-111.2,19.4,2007-08-30 00:00:00,35.0,26.3,1003.0
EPAC,200710E,-113.6,19.2,2007-08-30 15:00:00,40.0,27.5,1002.0
EPAC,200710E,-114.5,19.1,2007-08-30 21:00:00,40.0,27.5,1002.0
EPAC,200710E,-114.9,19.1,2007-08-31 00:00:00,40.0,27.5,1002.0
EPAC,200710E,-117.3,18.8,2007-08-31 15:00:00,35.0,32.5,1005.0
EPAC,200710E,-118.2,18.6,2007-08-31 21:00:00,33.0,16.3,1005.0
EPAC,200710E,-118.6,18.6,2007-09-01 00:00:00,30.0,0.0,1005.0
EPAC,200710E,-120.8,18.9,2007-09-01 15:00:00,25.0,0.0,1005.0
EPAC,200710E,-121.2,19.0,2007-09-01 18:00:00,25.0,0.0,1005.0
EPAC,200710E,-121.7,19.1,2007-09-01 21:00:00,25.0,0.0,1005.0
EPAC,200710E,-122.1,19.2,2007-09-02 00:00:00,25.0,0.0,1005.0
EPAC,200710E,-123.8,19.8,2007-09-02 15:00:00,23.0,0.0,1007.0
EPAC,200710E,-123.9,20.0,2007-09-02 18:00:00,20.0,0.0,1007.0
EPAC,200710E,-124.1,20.1,2007-09-02 21:00:00,20.0,0.0,1008.0
EPAC,200711E,-96.8,13.9,2007-08-30 15:00:00,30.0,0.0,1007.0
EPAC,200711E,-97.6,14.4,2007-08-30 21:00:00,30.0,0.0,1006.0
EPAC,200711E,-98.0,14.6,2007-08-31 00:00:00,30.0,0.0,1006.0
EPAC,200711E,-100.1,16.0,2007-08-31 15:00:00,38.0,25.0,1001.0
EPAC,200711E,-100.6,16.3,2007-08-31 18:00:00,40.0,25.0,1000.0
EPAC,200711E,-101.1,16.6,2007-08-31 21:00:00,43.0,36.3,999.0
EPAC,200711E,-101.6,16.8,2007-09-01 00:00:00,45.0,47.5,997.0
EPAC,200711E,-104.3,17.8,2007-09-01 15:00:00,48.0,53.8,997.0
EPAC,200711E,-104.7,17.9,2007-09-01 18:00:00,50.0,53.8,996.0
EPAC,200711E,-105.0,17.9,2007-09-01 21:00:00,50.0,53.8,996.0
EPAC,200711E,-105.3,18.0,2007-09-02 00:00:00,50.0,53.8,995.0
EPAC,200711E,-106.3,18.4,2007-09-02 15:00:00,55.0,56.3,994.0
EPAC,200711E,-106.5,18.5,2007-09-02 18:00:00,55.0,56.3,994.0
EPAC,200711E,-106.7,18.6,2007-09-02 21:00:00,55.0,56.9,994.0
EPAC,200711E,-106.8,18.7,2007-09-03 00:00:00,55.0,57.5,993.0
EPAC,200711E,-108.2,19.6,2007-09-03 15:00:00,60.0,73.1,986.0
EPAC,200711E,-108.4,19.8,2007-09-03 18:00:00,60.0,75.0,983.0
EPAC,200711E,-108.6,20.1,2007-09-03 21:00:00,60.0,76.9,981.0
EPAC,200711E,-108.7,20.3,2007-09-04 00:00:00,60.0,78.8,978.0
EPAC,200711E,-109.4,22.1,2007-09-04 15:00:00,73.0,92.5,972.0
EPAC,200711E,-109.6,22.6,2007-09-04 18:00:00,70.0,92.5,972.0
EPAC,200711E,-109.7,23.1,2007-09-04 21:00:00,68.0,86.3,974.0
EPAC,200711E,-109.8,23.6,2007-09-05 00:00:00,65.0,80.0,975.0
EPAC,200711E,-110.6,26.1,2007-09-05 15:00:00,65.0,68.1,985.0
EPAC,200711E,-110.7,26.6,2007-09-05 18:00:00,65.0,61.3,986.0
EPAC,200711E,-110.8,27.3,2007-09-05 21:00:00,63.0,54.4,988.0
EPAC,200711E,-110.9,27.9,2007-09-06 00:00:00,60.0,47.5,990.0
EPAC,200712E,-107.5,13.4,2007-09-18 15:00:00,28.0,0.0,1006.0
EPAC,200712E,-107.9,13.7,2007-09-18 18:00:00,30.0,0.0,1005.0
EPAC,200712E,-108.3,13.9,2007-09-18 21:00:00,35.0,10.0,1004.0
EPAC,200712E,-108.8,14.2,2007-09-19 00:00:00,40.0,20.0,1002.0
EPAC,200712E,-111.2,15.2,2007-09-19 15:00:00,58.0,48.1,993.0
EPAC,200712E,-111.6,15.3,2007-09-19 18:00:00,60.0,52.5,991.0
EPAC,200712E,-111.8,15.5,2007-09-19 21:00:00,63.0,55.0,989.0
EPAC,200712E,-112.1,15.7,2007-09-20 00:00:00,65.0,57.5,987.0
EPAC,200712E,-112.9,17.1,2007-09-20 15:00:00,68.0,57.5,986.0
EPAC,200712E,-113.1,17.5,2007-09-20 18:00:00,70.0,57.5,985.0
EPAC,200712E,-113.3,17.9,2007-09-20 21:00:00,70.0,57.5,985.0
EPAC,200712E,-113.4,18.2,2007-09-21 00:00:00,70.0,57.5,984.0
EPAC,200712E,-113.6,19.6,2007-09-21 15:00:00,63.0,56.9,989.0
EPAC,200712E,-113.5,19.8,2007-09-21 18:00:00,60.0,56.3,990.0
EPAC,200712E,-113.4,20.1,2007-09-21 21:00:00,58.0,56.3,992.0
EPAC,200712E,-113.3,20.3,2007-09-22 00:00:00,55.0,56.3,994.0
EPAC,200712E,-112.7,21.4,2007-09-22 15:00:00,40.0,20.0,1001.0
EPAC,200712E,-112.5,21.6,2007-09-22 18:00:00,35.0,20.0,1002.0
EPAC,200712E,-112.3,21.8,2007-09-22 21:00:00,33.0,10.0,1003.0
EPAC,200712E,-112.1,21.9,2007-09-23 00:00:00,30.0,0.0,1004.0
EPAC,200712E,-111.3,22.0,2007-09-23 15:00:00,25.0,0.0,1007.0
EPAC,200712E,-110.9,22.0,2007-09-23 21:00:00,25.0,0.0,1007.0
EPAC,200712E,-110.7,22.0,2007-09-24 00:00:00,25.0,0.0,1007.0
EPAC,200712E,-110.0,21.9,2007-09-24 15:00:00,15.0,0.0,1009.0
EPAC,200712E,-109.9,21.9,2007-09-24 18:00:00,15.0,0.0,1009.0
EPAC,200712E,-109.8,21.9,2007-09-24 21:00:00,15.0,0.0,1010.0
EPAC,200712E,-109.6,21.8,2007-09-25 00:00:00,15.0,0.0,1010.0
EPAC,200713E,-128.0,17.2,2007-09-19 15:00:00,30.0,0.0,1007.0
EPAC,200713E,-128.8,17.5,2007-09-19 21:00:00,30.0,0.0,1007.0
EPAC,200713E,-129.1,17.6,2007-09-20 00:00:00,30.0,0.0,1007.0
EPAC,200713E,-130.1,17.8,2007-09-20 15:00:00,25.0,0.0,1008.0
EPAC,200713E,-130.2,17.8,2007-09-20 18:00:00,25.0,0.0,1008.0
EPAC,200713E,-130.3,17.8,2007-09-20 21:00:00,23.0,0.0,1008.0
EPAC,200713E,-130.3,17.7,2007-09-21 00:00:00,20.0,0.0,1008.0
EPAC,200713E,-130.7,17.0,2007-09-21 15:00:00,20.0,0.0,1008.0
EPAC,200713E,-130.7,16.8,2007-09-21 18:00:00,20.0,0.0,1008.0
EPAC,200713E,-130.4,16.7,2007-09-21 21:00:00,20.0,0.0,1008.0
EPAC,200713E,-130.1,16.6,2007-09-22 00:00:00,20.0,0.0,1008.0
EPAC,200713E,-128.4,16.9,2007-09-22 15:00:00,20.0,0.0,1009.0
EPAC,200713E,-128.2,16.9,2007-09-22 18:00:00,20.0,0.0,1009.0
EPAC,200713E,-128.1,16.9,2007-09-22 21:00:00,20.0,0.0,1009.0
EPAC,200713E,-127.9,16.9,2007-09-23 00:00:00,20.0,0.0,1009.0
EPAC,200713E,-127.3,16.9,2007-09-23 15:00:00,20.0,0.0,1009.0
EPAC,200713E,-127.3,17.0,2007-09-23 18:00:00,20.0,0.0,1009.0
EPAC,200713E,-127.4,17.1,2007-09-23 21:00:00,20.0,0.0,1010.0
EPAC,200713E,-127.6,17.2,2007-09-24 00:00:00,20.0,0.0,1010.0
EPAC,200713E,-128.9,17.7,2007-09-24 15:00:00,20.0,0.0,1011.0
EPAC,200713E,-129.3,17.9,2007-09-24 18:00:00,20.0,0.0,1011.0
EPAC,200713E,-129.8,17.9,2007-09-24 21:00:00,20.0,0.0,1011.0
EPAC,200713E,-130.3,18.0,2007-09-25 00:00:00,20.0,0.0,1011.0
EPAC,200714E,-108.9,14.7,2007-09-29 00:00:00,30.0,0.0,1006.0
EPAC,200714E,-111.3,15.7,2007-09-29 15:00:00,35.0,30.0,1004.0
EPAC,200714E,-111.7,16.0,2007-09-29 18:00:00,35.0,30.0,1003.0
EPAC,200714E,-112.0,16.4,2007-09-29 21:00:00,35.0,30.0,1003.0
EPAC,200714E,-112.2,16.7,2007-09-30 00:00:00,35.0,30.0,1003.0
EPAC,200714E,-113.3,18.5,2007-09-30 15:00:00,50.0,37.5,997.0
EPAC,200714E,-114.0,19.7,2007-10-01 00:00:00,45.0,48.8,1000.0
EPAC,200714E,-115.3,21.9,2007-10-01 15:00:00,38.0,46.9,1003.0
EPAC,200714E,-115.4,22.3,2007-10-01 18:00:00,35.0,45.0,1003.0
EPAC,200714E,-115.6,22.7,2007-10-01 21:00:00,33.0,22.5,1004.0
EPAC,200714E,-115.8,23.1,2007-10-02 00:00:00,30.0,0.0,1004.0
EPAC,200714E,-116.2,23.9,2007-10-02 15:00:00,25.0,0.0,1006.0
EPAC,200714E,-116.2,24.0,2007-10-02 18:00:00,25.0,0.0,1006.0
EPAC,200714E,-116.2,24.0,2007-10-02 21:00:00,25.0,0.0,1006.0
EPAC,200714E,-116.1,24.0,2007-10-03 00:00:00,25.0,0.0,1006.0
EPAC,200714E,-115.8,23.7,2007-10-03 15:00:00,25.0,0.0,1007.0
EPAC,200714E,-115.6,23.6,2007-10-03 18:00:00,25.0,0.0,1007.0
EPAC,200714E,-115.3,23.5,2007-10-03 21:00:00,25.0,0.0,1007.0
EPAC,200714E,-115.1,23.4,2007-10-04 00:00:00,25.0,0.0,1007.0
EPAC,200714E,-113.4,22.6,2007-10-04 15:00:00,25.0,0.0,1008.0
EPAC,200714E,-113.0,22.4,2007-10-04 18:00:00,25.0,0.0,1008.0
EPAC,200714E,-112.5,22.1,2007-10-04 21:00:00,25.0,0.0,1008.0
EPAC,200714E,-112.0,21.9,2007-10-05 00:00:00,25.0,0.0,1008.0
EPAC,200715E,-108.7,15.0,2007-10-15 00:00:00,25.0,0.0,1005.0
EPAC,200715E,-108.9,14.8,2007-10-15 15:00:00,30.0,0.0,1003.0
EPAC,200715E,-108.9,14.7,2007-10-15 18:00:00,30.0,0.0,1003.0
EPAC,200715E,-108.9,14.6,2007-10-15 21:00:00,30.0,0.0,1003.0
EPAC,200715E,-108.9,14.5,2007-10-16 00:00:00,30.0,0.0,1002.0
EPAC,200715E,-108.2,14.1,2007-10-16 15:00:00,33.0,16.9,1001.0
EPAC,200715E,-108.0,14.0,2007-10-16 18:00:00,30.0,0.0,1001.0
EPAC,200715E,-107.8,14.0,2007-10-16 21:00:00,30.0,0.0,1001.0
EPAC,200715E,-106.0,14.4,2007-10-17 15:00:00,35.0,41.3,1000.0
EPAC,200715E,-105.6,14.5,2007-10-17 18:00:00,35.0,41.3,1000.0
EPAC,200715E,-105.3,14.6,2007-10-17 21:00:00,35.0,41.3,1000.0
EPAC,200715E,-104.9,14.7,2007-10-18 00:00:00,35.0,41.3,1000.0
EPAC,200715E,-103.8,16.3,2007-10-18 15:00:00,35.0,48.8,1000.0
EPAC,200715E,-104.1,16.6,2007-10-18 21:00:00,35.0,52.5,1000.0
EPAC,200715E,-104.3,16.6,2007-10-19 00:00:00,35.0,48.8,1000.0
EPAC,200715E,-105.2,17.1,2007-10-19 15:00:00,43.0,58.1,999.0
EPAC,200715E,-105.3,17.2,2007-10-19 18:00:00,45.0,63.8,998.0
EPAC,200715E,-105.5,17.3,2007-10-19 21:00:00,45.0,63.8,998.0
EPAC,200715E,-105.7,17.4,2007-10-20 00:00:00,45.0,63.8,997.0
EPAC,200715E,-106.6,18.0,2007-10-20 15:00:00,58.0,78.8,992.0
EPAC,200715E,-106.8,18.2,2007-10-20 18:00:00,60.0,78.8,991.0
EPAC,200715E,-106.9,18.4,2007-10-20 21:00:00,60.0,78.8,991.0
EPAC,200715E,-107.1,18.6,2007-10-21 00:00:00,60.0,78.8,991.0
EPAC,200715E,-107.4,19.3,2007-10-21 15:00:00,48.0,53.8,997.0
EPAC,200715E,-107.5,19.4,2007-10-21 18:00:00,45.0,53.8,998.0
EPAC,200715E,-107.7,19.4,2007-10-21 21:00:00,45.0,48.1,999.0
EPAC,200715E,-107.8,19.5,2007-10-22 00:00:00,45.0,42.5,1000.0
EPAC,200715E,-109.1,19.6,2007-10-22 15:00:00,38.0,40.0,1003.0
EPAC,200715E,-109.5,19.6,2007-10-22 18:00:00,35.0,37.5,1003.0
EPAC,200715E,-110.4,19.4,2007-10-23 00:00:00,30.0,0.0,1004.0
EPAC,200715E,-113.1,18.5,2007-10-23 15:00:00,30.0,0.0,1007.0
EPAC,200715E,-113.6,18.4,2007-10-23 18:00:00,30.0,0.0,1007.0
EPAC,200715E,-114.8,18.4,2007-10-24 00:00:00,25.0,0.0,1008.0
EPAC,200715E,-117.5,18.4,2007-10-24 15:00:00,25.0,0.0,1009.0
EPAC,200715E,-118.0,18.4,2007-10-24 18:00:00,25.0,0.0,1009.0
EPAC,200715E,-118.5,18.4,2007-10-24 21:00:00,23.0,0.0,1009.0
EPAC,200715E,-118.9,18.5,2007-10-25 00:00:00,20.0,0.0,1009.0
EPAC,200715E,-120.9,18.8,2007-10-25 15:00:00,20.0,0.0,1010.0
EPAC,200715E,-121.3,18.8,2007-10-25 18:00:00,20.0,0.0,1010.0
EPAC,200715E,-121.6,18.9,2007-10-25 21:00:00,20.0,0.0,1010.0
EPAC,200715E,-121.9,19.0,2007-10-26 00:00:00,20.0,0.0,1010.0
EPAC,200715E,-122.5,20.0,2007-10-26 15:00:00,20.0,0.0,1011.0
EPAC,200715E,-122.5,20.2,2007-10-26 18:00:00,20.0,0.0,1011.0
EPAC,200715E,-122.5,20.7,2007-10-27 00:00:00,20.0,0.0,1011.0
EPAC,200801E,-86.5,10.1,2008-05-29 00:00:00,30.0,0.0,1003.0
EPAC,200801E,-86.8,11.3,2008-05-29 12:00:00,45.0,67.5,1000.0
EPAC,200801E,-86.8,11.7,2008-05-29 15:00:00,50.0,67.5,997.0
EPAC,200801E,-86.9,12.0,2008-05-29 18:00:00,55.0,67.5,994.0
EPAC,200801E,-87.1,12.9,2008-05-30 00:00:00,45.0,45.0,998.0
EPAC,200801E,-88.0,15.0,2008-05-30 12:00:00,25.0,0.0,1006.0
EPAC,200802E,-109.1,12.8,2008-06-27 15:00:00,40.0,45.0,1003.0
EPAC,200802E,-110.5,13.5,2008-06-28 00:00:00,50.0,75.0,997.0
EPAC,200802E,-116.3,14.9,2008-06-29 15:00:00,53.0,77.5,996.0
EPAC,200802E,-117.9,14.8,2008-06-30 00:00:00,60.0,80.0,992.0
EPAC,200802E,-120.8,14.9,2008-06-30 15:00:00,60.0,77.5,992.0
EPAC,200802E,-121.4,14.8,2008-06-30 18:00:00,60.0,75.0,992.0
EPAC,200802E,-122.0,14.8,2008-06-30 21:00:00,63.0,71.3,991.0
EPAC,200802E,-122.5,14.7,2008-07-01 00:00:00,65.0,67.5,989.0
EPAC,200802E,-124.7,14.8,2008-07-01 15:00:00,63.0,78.8,990.0
EPAC,200802E,-125.0,14.9,2008-07-01 18:00:00,60.0,82.5,991.0
EPAC,200802E,-125.3,15.1,2008-07-01 21:00:00,63.0,80.6,990.0
EPAC,200802E,-125.6,15.3,2008-07-02 00:00:00,65.0,78.8,988.0
EPAC,200802E,-127.2,16.4,2008-07-02 15:00:00,60.0,63.8,990.0
EPAC,200802E,-127.4,16.6,2008-07-02 18:00:00,55.0,60.0,992.0
EPAC,200802E,-127.7,16.8,2008-07-02 21:00:00,53.0,60.0,994.0
EPAC,200802E,-127.9,16.9,2008-07-03 00:00:00,50.0,60.0,995.0
EPAC,200802E,-128.2,17.0,2008-07-03 03:00:00,50.0,60.0,995.0
EPAC,200802E,-129.3,17.3,2008-07-03 15:00:00,38.0,60.0,1001.0
EPAC,200802E,-129.6,17.3,2008-07-03 18:00:00,35.0,60.0,1002.0
EPAC,200802E,-129.9,17.3,2008-07-03 21:00:00,33.0,30.0,1003.0
EPAC,200802E,-130.2,17.2,2008-07-04 00:00:00,30.0,0.0,1003.0
EPAC,200802E,-130.5,17.1,2008-07-04 03:00:00,28.0,0.0,1004.0
EPAC,200802E,-131.9,16.9,2008-07-04 15:00:00,20.0,0.0,1007.0
EPAC,200802E,-132.4,16.8,2008-07-04 18:00:00,20.0,0.0,1007.0
EPAC,200802E,-132.8,16.6,2008-07-04 21:00:00,20.0,0.0,1007.0
EPAC,200802E,-133.2,16.5,2008-07-05 00:00:00,20.0,0.0,1007.0
EPAC,200802E,-135.6,16.0,2008-07-05 15:00:00,20.0,0.0,1007.0
EPAC,200802E,-136.2,16.0,2008-07-05 18:00:00,20.0,0.0,1007.0
EPAC,200802E,-136.7,15.9,2008-07-05 21:00:00,20.0,0.0,1007.0
EPAC,200802E,-137.2,15.9,2008-07-06 00:00:00,20.0,0.0,1007.0
EPAC,200802E,-137.6,15.9,2008-07-06 03:00:00,20.0,0.0,1008.0
EPAC,200803E,-122.7,13.9,2008-06-28 00:00:00,30.0,0.0,1006.0
EPAC,200803E,-127.5,14.4,2008-06-29 15:00:00,40.0,42.5,1002.0
EPAC,200803E,-128.8,14.3,2008-06-30 00:00:00,40.0,42.5,1002.0
EPAC,200803E,-131.7,14.1,2008-06-30 18:00:00,30.0,0.0,1007.0
EPAC,200803E,-132.7,14.1,2008-07-01 00:00:00,25.0,0.0,1008.0
EPAC,200803E,-133.2,14.1,2008-07-01 03:00:00,23.0,0.0,1009.0
EPAC,200803E,-134.9,14.1,2008-07-01 15:00:00,20.0,0.0,1009.0
EPAC,200803E,-135.3,14.0,2008-07-01 18:00:00,20.0,0.0,1009.0
EPAC,200803E,-135.7,13.9,2008-07-01 21:00:00,20.0,0.0,1009.0
EPAC,200803E,-136.0,13.8,2008-07-02 00:00:00,20.0,0.0,1009.0
EPAC,200803E,-137.0,12.9,2008-07-02 15:00:00,20.0,0.0,1009.0
EPAC,200803E,-137.1,12.8,2008-07-02 18:00:00,20.0,0.0,1009.0
EPAC,200803E,-137.1,12.7,2008-07-02 21:00:00,20.0,0.0,1009.0
EPAC,200803E,-137.2,12.5,2008-07-03 00:00:00,20.0,0.0,1009.0
EPAC,200804E,-106.2,15.4,2008-07-01 18:00:00,25.0,0.0,1007.0
EPAC,200804E,-106.4,15.7,2008-07-01 21:00:00,28.0,0.0,1007.0
EPAC,200804E,-106.6,16.0,2008-07-02 00:00:00,30.0,0.0,1006.0
EPAC,200804E,-107.9,17.7,2008-07-02 15:00:00,35.0,41.3,1004.0
EPAC,200804E,-108.2,18.0,2008-07-02 18:00:00,35.0,41.3,1004.0
EPAC,200804E,-108.4,18.4,2008-07-02 21:00:00,35.0,48.8,1004.0
EPAC,200804E,-108.6,18.7,2008-07-03 00:00:00,35.0,56.3,1004.0
EPAC,200804E,-109.8,20.2,2008-07-03 15:00:00,33.0,18.8,1005.0
EPAC,200804E,-110.3,20.5,2008-07-03 18:00:00,30.0,0.0,1005.0
EPAC,200804E,-110.6,20.7,2008-07-03 21:00:00,30.0,0.0,1005.0
EPAC,200804E,-110.9,20.9,2008-07-04 00:00:00,30.0,0.0,1005.0
EPAC,200804E,-112.4,20.2,2008-07-04 15:00:00,20.0,0.0,1007.0
EPAC,200804E,-112.8,20.1,2008-07-04 18:00:00,20.0,0.0,1007.0
EPAC,200804E,-113.0,20.1,2008-07-04 21:00:00,20.0,0.0,1007.0
EPAC,200804E,-113.2,20.1,2008-07-05 00:00:00,20.0,0.0,1007.0
EPAC,200804E,-113.7,20.2,2008-07-05 15:00:00,20.0,0.0,1007.0
EPAC,200804E,-113.8,20.2,2008-07-05 18:00:00,20.0,0.0,1007.0
EPAC,200804E,-114.1,20.2,2008-07-05 21:00:00,20.0,0.0,1007.0
EPAC,200804E,-114.3,20.2,2008-07-06 00:00:00,20.0,0.0,1007.0
EPAC,200805E,-99.8,14.1,2008-07-05 18:00:00,25.0,0.0,1006.0
EPAC,200805E,-100.3,14.4,2008-07-05 21:00:00,25.0,0.0,1006.0
EPAC,200805E,-100.8,14.8,2008-07-06 00:00:00,25.0,0.0,1006.0
EPAC,200805E,-102.1,16.5,2008-07-06 15:00:00,30.0,0.0,1005.0
EPAC,200805E,-102.1,16.8,2008-07-06 18:00:00,30.0,0.0,1005.0
EPAC,200805E,-102.2,17.1,2008-07-06 21:00:00,30.0,0.0,1005.0
EPAC,200805E,-102.3,17.5,2008-07-07 00:00:00,30.0,0.0,1005.0
EPAC,200806E,-93.9,11.1,2008-07-11 18:00:00,30.0,0.0,1007.0
EPAC,200806E,-94.6,11.4,2008-07-11 21:00:00,30.0,0.0,1007.0
EPAC,200806E,-95.2,11.7,2008-07-12 00:00:00,30.0,0.0,1006.0
EPAC,200806E,-98.8,13.2,2008-07-12 15:00:00,45.0,31.3,1001.0
EPAC,200806E,-99.6,13.5,2008-07-12 18:00:00,45.0,32.5,1000.0
EPAC,200806E,-100.3,13.8,2008-07-12 21:00:00,48.0,35.0,999.0
EPAC,200806E,-101.0,14.1,2008-07-13 00:00:00,50.0,37.5,997.0
EPAC,200806E,-104.3,15.2,2008-07-13 15:00:00,55.0,38.8,994.0
EPAC,200806E,-104.9,15.3,2008-07-13 18:00:00,55.0,40.0,994.0
EPAC,200806E,-105.6,15.4,2008-07-13 21:00:00,55.0,41.3,994.0
EPAC,200806E,-106.2,15.5,2008-07-14 00:00:00,55.0,42.5,994.0
EPAC,200806E,-108.8,15.8,2008-07-14 15:00:00,70.0,63.8,984.0
EPAC,200806E,-109.2,15.8,2008-07-14 18:00:00,75.0,63.8,981.0
EPAC,200806E,-109.5,15.9,2008-07-14 21:00:00,75.0,63.8,981.0
EPAC,200806E,-109.8,16.0,2008-07-15 00:00:00,75.0,63.8,981.0
EPAC,200806E,-112.2,16.3,2008-07-15 15:00:00,68.0,65.0,985.0
EPAC,200806E,-112.7,16.3,2008-07-15 18:00:00,65.0,68.8,985.0
EPAC,200806E,-113.2,16.3,2008-07-15 21:00:00,65.0,73.8,986.0
EPAC,200806E,-113.7,16.3,2008-07-16 00:00:00,65.0,78.8,986.0
EPAC,200806E,-116.6,16.8,2008-07-16 15:00:00,83.0,73.1,976.0
EPAC,200806E,-117.2,16.9,2008-07-16 18:00:00,90.0,67.5,970.0
EPAC,200806E,-117.8,17.0,2008-07-16 21:00:00,90.0,67.5,970.0
EPAC,200806E,-118.4,17.2,2008-07-17 00:00:00,90.0,67.5,970.0
EPAC,200806E,-122.0,17.1,2008-07-17 15:00:00,75.0,60.6,980.0
EPAC,200806E,-122.7,17.2,2008-07-17 18:00:00,70.0,56.3,982.0
EPAC,200806E,-123.3,17.3,2008-07-17 21:00:00,68.0,53.8,985.0
EPAC,200806E,-124.0,17.4,2008-07-18 00:00:00,65.0,51.3,987.0
EPAC,200806E,-127.4,17.9,2008-07-18 15:00:00,45.0,33.8,998.0
EPAC,200806E,-128.1,18.0,2008-07-18 18:00:00,40.0,25.0,1000.0
EPAC,200806E,-128.7,18.1,2008-07-18 21:00:00,38.0,23.1,1002.0
EPAC,200806E,-129.3,18.2,2008-07-19 00:00:00,35.0,21.3,1003.0
EPAC,200806E,-129.9,18.1,2008-07-19 03:00:00,33.0,10.6,1004.0
EPAC,200806E,-132.2,17.6,2008-07-19 15:00:00,30.0,0.0,1006.0
EPAC,200806E,-132.8,17.5,2008-07-19 18:00:00,30.0,0.0,1006.0
EPAC,200806E,-133.4,17.4,2008-07-19 21:00:00,30.0,0.0,1007.0
EPAC,200806E,-134.1,17.3,2008-07-20 00:00:00,30.0,0.0,1007.0
EPAC,200806E,-134.8,17.3,2008-07-20 03:00:00,28.0,0.0,1008.0
EPAC,200806E,-137.8,17.1,2008-07-20 15:00:00,25.0,0.0,1009.0
EPAC,200806E,-138.6,17.0,2008-07-20 18:00:00,25.0,0.0,1009.0
EPAC,200806E,-139.3,16.9,2008-07-20 21:00:00,25.0,0.0,1009.0
EPAC,200806E,-140.0,16.9,2008-07-21 00:00:00,25.0,0.0,1009.0
EPAC,200806E,-140.8,16.8,2008-07-21 03:00:00,25.0,0.0,1009.0
EPAC,200806E,-144.1,16.4,2008-07-21 15:00:00,25.0,0.0,1010.0
EPAC,200807E,-97.9,11.2,2008-07-16 15:00:00,35.0,23.8,1005.0
EPAC,200807E,-100.0,11.4,2008-07-16 21:00:00,38.0,46.3,1004.0
EPAC,200807E,-101.0,11.5,2008-07-17 00:00:00,40.0,52.5,1002.0
EPAC,200807E,-103.8,12.3,2008-07-17 15:00:00,53.0,61.9,998.0
EPAC,200807E,-104.4,12.5,2008-07-17 18:00:00,55.0,67.5,998.0
EPAC,200807E,-104.9,12.7,2008-07-17 21:00:00,58.0,70.0,996.0
EPAC,200807E,-105.4,12.9,2008-07-18 00:00:00,60.0,72.5,994.0
EPAC,200807E,-107.6,13.7,2008-07-18 15:00:00,65.0,95.0,987.0
EPAC,200807E,-108.0,13.9,2008-07-18 18:00:00,65.0,95.0,987.0
EPAC,200807E,-108.3,14.1,2008-07-18 21:00:00,68.0,95.0,986.0
